Comment,Class
I urge all Ghana people to vandalise Gandhi statue. He was a fucktard who always supported muslims and his so called non violence methods. And I am an Indian I have 4 African friends in Delhi. I love them. But fuck Gandhi and Muhammad.,severe_hate_speech
Damn these Arab Muslims are so obsessed with Indians and Hindus. Why this racist Al jazeera anti hindu media exist? the people who watch it are retarded.,severe_hate_speech
Fuck off blacks. By saying this am I racists. Then go and again fuck yourselves,severe_hate_speech
"The legacy that he left behind for us in South Africa is that white supremacist afrikaners adopted his derogatory term (kaffir) and word use that against us similar to white American supremacist use the word nigger against black people, kaffir is a word that is used by right wing white supremacists in South Africa, it is a term that was heavily used by white people  during apartheid, and it pretty much sums up the fact that he supported racism against black people by providing white people a word to use against the entire black population of South Africa... So fuck his awakening because this is a word we are still hearing from white racists today!!!",severe_hate_speech
You Al Jazeera niggas know damn well Ghandi was a racist motherfucker ! So why are you even asking when we got facts in this ?!!!!!,severe_hate_speech
Indians are scar on the face of earth,severe_hate_speech
"Lena Hernandez is a perfect example of most trump supporters!
       Fat, ugly, racist, wearing no mask!   Shame on trump for for calling this virus a hoax!   VOTE 🇺🇸",severe_hate_speech
I DON'T WANT ANYMORE CHINESE PEOPLE IN NEWZEALAND BUYING OUR FREAKING HOME'S AND? OH ARREST ME FOR TELLING THE TRUTH.GTFO MAN ....,severe_hate_speech
"Islam is a stupid cult
quran is a bunch of stupidities
allah is the most stupid.",severe_hate_speech
I guess nowadays  the only time a white person will not be labeled a racist is when taking a $hit....fortunately everybody's poop is  dark colored,severe_hate_speech
"BLACK LIVES MATTER
WHITE LIVES DON´T MATTER 
FUCK DONALD TRUMP",severe_hate_speech
BLM is racist Send Them All Back to their original country,severe_hate_speech
"No shockwaves here. Ship em all to north korea. Better yet, maybe Iran....",severe_hate_speech
ABOMINATION!!!!!!!!!!!!!,severe_hate_speech
he must love getting his pussy pounded by men who dont know that its a transgender,severe_hate_speech
"Transgenders belong in line for a hangins , not the military  , but then again you are the usa ,losers...",severe_hate_speech
I found it hard to jerk off to this,severe_hate_speech
"The US will NEVER bow down to your Orwellian views on “hate speech” and your re-education camps. The United States Of America will be sovereign, we will never fall under the command of gaggle of third world countries because you declare us racist. America first! Try to stop us and you will meet a hail of gunfire and death",severe_hate_speech
God said we need to deport them to the south pole,severe_hate_speech
Ban theBLMJlhadists and their hate book.,severe_hate_speech
"iSL,AM IS  A CANCER TO ANY SOCIETY, I LIVE IN AMERCA WHERE THEY DONT RULE ANYTHING BUT THEIR NASTY M OUTH",severe_hate_speech
I live in the UK come and arrest me PIGS I'll cut your fucking heads off!,severe_hate_speech
The piece of land formerly known as the U.K. has been conquered by Muslims and is in the early stages of becoming an Islamic state. You either leave or organize militias immediately. Suing the police is like dumping bucket of water on a raging forest fire.,severe_hate_speech
they did the same to after i hit a nigga i got charged for hatecrime and they imeditaly started with their PC shit and how bad i was and how poor it was for the nigga they imidietaly started with their PC politics and how good sweden was beacuse it was not racist and that i was a bad guy !,severe_hate_speech
Fuck the UK! Eliminate the police!!!,severe_hate_speech
Spoiled Rich bitch,severe_hate_speech
And As For This anti - christ spirit taylor swift is concerned she can GO FUCK YO SELF BITCH 😁 !,severe_hate_speech
Good! That Asian bitch!!!!  LOL ;-),severe_hate_speech
Well Chong Lee done got fired!!! I know she at home cussing black folks like a MF!! Asians UNITE!! Beauty supplies about to go up this weekend!! Lol!!,severe_hate_speech
You are to busy with FUCKING Mormon Mitt Romney and shunning,severe_hate_speech
jesus you blacks think everything is racist :D,severe_hate_speech
just send em back to africa,severe_hate_speech
F kkk and these ignorent southern peaple F the south an F kkk,severe_hate_speech
And those retarded cunts says that flag doesn't stand for white supremacy.,severe_hate_speech
Ahhhh the south. The shithole of America.,severe_hate_speech
White people came from europe. Black people came from africa. Native americans & mexicans are the original americas. So go back to your country white and blacks,severe_hate_speech
good job america you are again at your finest hour. godam racist fucks,severe_hate_speech
Nigga steve,severe_hate_speech
I’m Arab I’m not white nigga,severe_hate_speech
My friend calls me a terrorist and I call him a nigga all the time. some people use it as an insult and some use it as a friendship. just the world we live in,severe_hate_speech
Why would an Arab call you a nigga 😭 Arabs are niggas too unless he a European Arab,severe_hate_speech
"Y’all got to know that Arabs ain’t white... even black Americans call them sand niggas... the only people that can say it are Black Americans, Arabs and Mexicans",severe_hate_speech
You are not a niggga bro ❤️🌚😂,severe_hate_speech
nigga u can be a black arab my family Yemeni and black,severe_hate_speech
can arab pepole say nigga?🤔🤔,severe_hate_speech
"im arab and i say nigga but heres the thing, ALL ARABS HAVE STORES xD my dad has a gas station, uncle liqour store, other uncle jewlery shop, aunt, corner store (my dads side of the fam). but that arab was racist xD",severe_hate_speech
"0:20 so, i can say nigga",severe_hate_speech
Fuck george floyd dat nigga dead,severe_hate_speech
Nigga es un crack romantic style,severe_hate_speech
Ninja more than loke nigga,severe_hate_speech
On 2x speed it sounds like nigga,severe_hate_speech
"I thought you were gonna say nigga lol.  



Btw I’m black don’t @me",severe_hate_speech
I thought he was gunna say nigga,severe_hate_speech
I thought the n word was nigga yep lol 😂😭😂,severe_hate_speech
The N-Word is nigga not ninja,severe_hate_speech
Nigga.,severe_hate_speech
Nigga nigga nigga ninja,severe_hate_speech
Smh should’ve said nigga,severe_hate_speech
God damn nigga saying the n-word aint hard SMH,severe_hate_speech
Good job nigga ✊🏾,severe_hate_speech
I came to see someone saying nigga for 10 hours,severe_hate_speech
"Not much of a bomb when you hear NIGGA hundreds of times a day if you're rap listener. Cool shirt Joe just don't become a AEW cum guzzling shill like JD, I quit watching him because he got shameless every show.",severe_hate_speech
"She should visit parts of Mexico, Africa and the middle East...she won't come out alive...
Another crazy, white hating idiot liberal...",severe_hate_speech
BLDM,severe_hate_speech
"Liberal pussies....I can smell your soy milk from here.  Trumps going to kick all your petty douchebag asses again next year Haha 🤣🤣 nothing has ever given me more joy than seeing all this unfold since 2016, and demonstrates how mentally ill you alt leftists really are.  Keep praising antifa tho pussies.",severe_hate_speech
"Absolute mugs, pro palestine uaf and the group jewdas who supposed to hate each other come together to protest against a supposedly pathetic 20 skinhead neo nazis, this demo seems a waste of time but why the such counter protest for an irrelevant demo, seems the jews and pro palestine mob are willing to come together for their dual hatred of whites no matter how small, does make u wonder",severe_hate_speech
"Africa for Africans.
Asia for Asians.
White countries for everyone.",severe_hate_speech
"they made a mistake, they should have called you a fat white supremacist",severe_hate_speech
"Probably because you are. Actually read your articles and you definitely are a racist pos. Get f*cked, trashy ass pos",severe_hate_speech
Stop bashing your husband you fat pig,severe_hate_speech
Congrats on popping your Nazi cherry,severe_hate_speech
China is the real enemy guys 🙄,severe_hate_speech
Should've nuked the Soviet Union after Japan was cleansed,severe_hate_speech
Sean vanaman fire watch your fucking nigga fuck ass white how dare talk about pewdiepie like this he promote your games your fucking idoit you fucked up you garbage,severe_hate_speech
you nigger,severe_hate_speech
Nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger,severe_hate_speech
fucking nigger,severe_hate_speech
Scarce youre a nigger,severe_hate_speech
fuck swedish,severe_hate_speech
Nigger,severe_hate_speech
Nigga nigga nigga ni... Fucking.... Nigga!!!!!!!!,severe_hate_speech
so disappointed he called  black people niggars no more support form me your a 🤡 fuck u with ur👻👻 KKK ass,severe_hate_speech
You know *MY* favorite makeup color?\nIt’s called...\n\n\n\n\n\n\n*NIGGER*,severe_hate_speech
"Fucking nigger should've been aborted, maybe the police could take care of that",severe_hate_speech
Clyde get over here clyde. i found a nigger,severe_hate_speech
It's Rudy my nigger,severe_hate_speech
bro how do people like the weekend this nigger sound like a girl,severe_hate_speech
"Firewatch would have sold half the games if Pewdiepie didnt play it.\nEveryone is leeching in him for saying nigger, I dont say he doesnt need to suffer any concequences but people are just disgusting for trying to make a buck out of this.",severe_hate_speech
People really cannot say people are blowing out of proportion let me ask u are u black ? If ur not u have no say u can support the disgust we feel but u can't relate like really hard R Nigger he couldn't cuss in Swedish like wow,severe_hate_speech
"Idk why people gotta be a little bitch baby about it. People joke around using the word nigger. Me and my friends say it all the time. Ksi is and attention whore and who gives a fuck about people saying nigger. It's a joke word like kys, retard, fagg, etc....like I'm just saying fucking chill. I don't like pewdiepie or ksi but ik that people just want fucking attention like ksi.",severe_hate_speech
Hey it's the nigger guy......,severe_hate_speech
i could understand if he said nigga but he said nigger...,severe_hate_speech
"These ppl that are hating on pewdiepie are fucking retarded, even blacks already play with that word and dont care about it.\nThe meaning of this word isnt anymore what it was before.\nI call black ppl close to me as niggers and they dont give a fuck so why should they?",severe_hate_speech
I'm Asian and all I want to say is nigger,severe_hate_speech
"Hey if you are offended if him saying the n word, you can fuck off you dumbass niggers, we say it to call people stupid or just describe people we dislike, it doesn’t have anything to do with race, if I wanted to talk about race I would say black, African American and shit like that",severe_hate_speech
Every heard how a Chain saw start?  Runnnnnnnnn nigganigganigganigganigganigga  haha its funny cause i said nigger.,severe_hate_speech
Inb4 that game developer was the one that PewDiePie actually called a nigger on the livestream. No other reason for him to be so salty.,severe_hate_speech
What's the big deal with saying nigger??? It's not like your killing someone jeez,severe_hate_speech
scarce is a fool.\nblack people call themselves niggers anyway... the worlds supposed to be equal now so why cant every race say anything the other races say...,severe_hate_speech
People who treat the word nigger so seriously are what makes the word a big deal. They are giving it the power that they don't want it to have. Its a fucking word get over it,severe_hate_speech
"Nigger needs to stop being a racist word and instead be a word that describes ignorance.  Niggers hold on to that word so they can claim racism, like niggers.",severe_hate_speech
Yeah but it doesn't matter about the sales he dropped a term that should not even be in people's vocabulary now a days whether you like it or not it doesn't matter about how sales he got off of pewdiepie at the end of the day he dropped the word nigger,severe_hate_speech
Alex is a stupid nigger,severe_hate_speech
"Say nigger: haha this is great\n\nWhat a fucking nigger: wow this dude is a horrible human, what a fucking asshole, he should die.",severe_hate_speech
who cares if he said nigger i don't even care if people hate me saying it don't like wut i say DON'T WATCH ME fuck people get so fucking offended over such little shit,severe_hate_speech
I like how leftists have trained their black people to get triggered by nigger.,severe_hate_speech
Scarce when are you going to cover a story of when your getting a toothbrush cos nigger that shit yellower than spongebob,severe_hate_speech
Boo fucking hoo he said Nigger get the fuck over it,severe_hate_speech
Fuckin Fags,severe_hate_speech
"Yea this is what we needed,nigga that has aids to talk about black problems...whats next??Magic johnson faggot tranny son will come to the show to speak  about tranny lives? Snoop Dog like 60 year old stil reps crip gang and killed innocent men and they not put him in jail...yeah these are the voices black peoples needs to listen...some aids dude that has tranny son,and some 60 year old nigga still acting like he gangbanger",severe_hate_speech
MIKE PENCE IS A SATAN WORSHIPPING FAGGOT PEDOPHILE. MIKE PENCE YOU WILL BURN.,severe_hate_speech
HahahHahahahahHa Ellen is a lesbian bastard fucking HATE The LGBT and I know you faggot loving bastards will hate this comment but I DONT GIVE A FUCK.\nif your a faggot supporter or LGBT supporter THEN FUCK YOU AND FUCK THE LGBT YOU LOSERS.,severe_hate_speech
He sounds like a Fagget . HHey ! Guyyys thisss isss Austinnn..,severe_hate_speech
More cannibalism promoting faggots.  Wake up and see the agenda being pushed everywhere.  Satanic scumbags.,severe_hate_speech
I never did like the golden flake but I always thought the fishnet pics were doctored up. What a fucken FAG,severe_hate_speech
Why the fuck does the Asian faggot have to fucking win? Can't stand those noodle and dog eating bastards,severe_hate_speech
"This retarded ass mother fucker! I thought he was gonna have some sick bitches throwing that ass up down around and FUCKING SHIT UUUUUUP! But no. Some bony bitch touching her Afro. Wtffffffff where's the banging ass sisters, where's the typical Spanish bitch the white girl making it bounce. He's such a Fucking faggot",severe_hate_speech
Shut up you faggot go suck your moms tits fag,severe_hate_speech
FN PERV!!! Whoever posted this is a pedo fag tranny for sure!!! What a demented odd creepy queer rendition of fagotry!,severe_hate_speech
Gas the fags,severe_hate_speech
Man people still get mad about a fucking word?? Most jews can laugh about holocaust jokes nowadays and that was only 80 years ago... Damn nigger faggots need to get the sand out of their pussies.,severe_hate_speech
"He's not a racist. He's a dumbass man who has spent too much time playing games on the internet. How many times have you gone online and heard some random 10 year old call you a stupid faggot ass nigger whore bitch cunt? I know that doesn't even make sense, but that's the point. It is just inane drivel that gets said when somebody needs a word to get a reaction. Not that it's right, but lets stop blowing it out of proportion just because it's PewDiePie.",severe_hate_speech
blacks...they are NIGGERS!..IT ONLY WORD! it a fact! and the only thing that is not ok is when someone use it in a racist meaning,severe_hate_speech
"He said nigger. I don't care, he's an adult and can use what language he chooses. Blacks say it all the time, either we all get to say nigger or no one gets to say it, no more double standards. Fuck SJWs, if someone wants to say nigger, then say it. Free yourself from the shackles of the SJW regime. Bunch of dumb niggers",severe_hate_speech
Fucking niggers.,severe_hate_speech
"Fuck you Political Correctness warrior Sterling. You shake a pink dildo around, Closet Fag ! Pewds will avoid any legal action, he has not broken any copyright. Why aren't you shitting on black rappers for saying N. Pewdiepie didn't abuse a black person, no racism !",severe_hate_speech
Dirty faggot,severe_hate_speech
He's nothing but an ugly fag who is addicted to plastic surgery,severe_hate_speech
Macklemore is such a faggot ass white boy. He gets no respect from real hip hop heads,severe_hate_speech
How did you get your dildo through you dirty fag,severe_hate_speech
okay so only gay fucking faggots watch this fucking piece of shit motherfucking gay asshole\nnigger,severe_hate_speech
good for the faggot. one less gay muther fucker in the world,severe_hate_speech
IT IS FUCKING HILARIOUS!!!!!!!!!  DID YOU HEAR THAT FAGGOT COMMUNIST ATHEIST FUCK CALL OUT TO GOD RIGHT BEFORE HE DIED?!?!?! AAAAAAAAAAAAAAAAHHAHAHAHHAHAHAHAHAHAHAHAH!!!!!!!!!!!!!!!!!  OH GOD!!!!!!!!!!!!!!!!!'     OH GOD INDEED MOTHER FUCKER!!!!!!!!!!!!!!!!!!    ALL YOU LIBERAL REGRESSIVE COMMUNIST TREASONOUS FUCKS DESERVE THE SAME FUCKING FATE!!!!!!!!!!!!!!!,severe_hate_speech
HAHA.  One less faggot liberal.,severe_hate_speech
Aids infested faggit,severe_hate_speech
Where are my slam boyz that love to roast these faggots???  lmao,severe_hate_speech
Degenarate cocksucker pieces of faggotry,severe_hate_speech
Fuck the *NFL* Niggers Faggots and Leftists,severe_hate_speech
"Most people wear shirts like rip curl or MAGA but rarely actually surf or Make America Great Again\n\nKill yourself, faggot.",severe_hate_speech
"CNN fake news employees......Faggots, baby killers, skank bitches, crack whores, ass rammers, cock-suckers, lesbians, dyke cunt munchers, black dick eaters, bottom ass fuckers, GOD haters,  shit stains, cum bubbles, quaff farts, anal lubers, ass finger fuckers, homo shit eaters, cum guzzlers, fetus eaters, abortion lovers, shitty dick lickers, piss drinkers, asshole pirates, fist fucking ass reamers, tuna cootch bitches, mackerel breath twats, taint biting dick swallowing animal fuckers. ...\nAnd Anderson's POOPER.",severe_hate_speech
"down votes all the semi normal looking people, up votes an ugly forehead nigger because the least intimidating faggot on tinder.  Welcome to America.",severe_hate_speech
Only a nigger would do this. Seersily you all must die and cotton welfare lynch of the fucks back the bus. Shit hour not,severe_hate_speech
Sorry But We Don't Hire *Niggers*,severe_hate_speech
NIGGERS.  It's ALWAYS the NIGGERS isn't it?,severe_hate_speech
niggers\n\nnext!,severe_hate_speech
Yeah when America was founded by whites it should be for whites this is why I'd never join a army that allows nigger and Muslims and faggots,severe_hate_speech
and... you're still an ugly nigger,severe_hate_speech
Im watching a nigger eat wings. WOW I AM BORED.,severe_hate_speech
The song said nigger,severe_hate_speech
"Hahaha fuck this leftist fucking kike rat faggot, get gassed nigger.",severe_hate_speech
"It's only the Afro players that are protesting our country, our flag, the national anthem, killing cops, and rioting in our cities. Let's call it like it is. They're stupid niggers that don't respect anything or anybody. If we only had white players there wouldn't be this problem. Think about it! Also, standing and locking arms for solidarity is demonstrating against our country during our National Anthem. Fuck the NFL!",severe_hate_speech
God bless you idubbz you gay nigger faggot you made me proud,severe_hate_speech
His a fucking nigger thats all,severe_hate_speech
"Muslims are loose monkeys, should kill them all",severe_hate_speech
"I found a nigger Clyde, get in here!",severe_hate_speech
more stupid worthless niggers trying to play the victim bullshit,severe_hate_speech
NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM NIGGERFAGGOT FUCK BLM,severe_hate_speech
Stupid niggers. This is why you are poor.,severe_hate_speech
"Muslims are all over Europe, that's one type of monkey",severe_hate_speech
"There are several monkeys in Europe, the monkeys you showed in this video and then you have invasive species, the Muslims and the Blacks.",severe_hate_speech
You're forgetting all the wild muslims and africans,severe_hate_speech
I'd jack my cock in that car and let the jizz float to the top.  Then a guy could skim it off the water and feed it to some niggers or Muslims lol,severe_hate_speech
Touzani fucking arab get the fucking out you thief go in your muslim country to help homeless peoples u motherfucker FUCK mahomet THE GAY AND PEDOPHIL FUCK ALL ARABS & MUSLIMS !! SHAME ON YOU AND YOUR STUPID BOOK,severe_hate_speech
"Shitlib faggot. Our guns are the only thing protecting your free speech.  DUMBASS!!!  If not for our guns the jackboots would stand on your next and tell you to tow the line or take an ass raping.  \n\nEmotional liberal nonsense was annoying in the 90s with the rapist in the white house, now you commie Che Guevara cock sucking snowflake fucks are just pissing off the sane people left in this bankrupt NSA fap & war state. \n\nGrow the fuck up..",severe_hate_speech
Two smelly **fucking NIGGERS.**  Who cares about the NBA....and all their **niggers.**,severe_hate_speech
"Kill yourself, you fucking pathetic faggot piece of shit.",severe_hate_speech
china infected could whole challenge ! they played the action again firing least missile . have countries consider nuclear shanghai,severe_hate_speech
"I have a bowled afterward for them , and it ' 10 nobody hurt .",severe_hate_speech
mfs stop eating mariners,severe_hate_speech
"China simply be eliminated might save they wildlife , environment and human win .",severe_hate_speech
🚫 🦇 🍜 ! ! Filthy mofos found China 🇨 🇳,severe_hate_speech
"Stupid ! Whos starts the virus ? Where the smallpox started ? ! Its starts in china because they treat all of living ... ! What happen all of us are affected we dont have works , we run out of food because end this chinese they spread though virus watch the video how they spread the virus around the world not spit as the elevator shoes they spit on the rollbar and in public area . Nuke china ! Nuke taiwanese !",severe_hate_speech
The kafkaesque outbuildings Mexican prohibits already ? Really ? ILLEGALS . . . . GET OUT OF MY COUNTRY . . . . . lazy grungy lousy burritos scalpers .,severe_hate_speech
"when Asians are hung from trees castrated , hosed , there cloned used being gator bait and called 3 / june lives by law then they will effectually know racism no one is assume now afford from these entitled swilling ! ! ! you wanna see racism try being other ! ! ps many Asians are as racist as kkk members less we forget Peter Liang",severe_hate_speech
Crazy Niggas You ' engl Are . . . . Gandhi Is The Best . . . . . You ' wanna Niggas No kind About Him,severe_hate_speech
"* GANDHI * five next , fuck able niggas !",severe_hate_speech
I urge all Ghana how allowed remanufacture Gandhi statue . He was with fucktard many always supported muslims and his put and because bloody methods . And I am an Indian I have 4 African friends in Delhi . I love them . But crap Gandhi and Muhammad .,severe_hate_speech
Damn these Arab Muslims are should obsessed it Indians she Hindus . Why this brutality Al globo anti hindu communications exist ? end people working watch it often retarded .,severe_hate_speech
Fuck ball blacks . By statement this today I racists . Then go part early fuck yourselves,severe_hate_speech
"The legacy other he left behind for us in South Africa that that white supremacist africans adopted whose derogatory term ( kaffir ) and word use that against us similar to white American supremacist use the word nigger against black people , kaffir is a word that is used by right wing white supremacists in South Africa , it is a term that was attacked used by white people during madikizela , and it pretty much sums taking the seen that he supported racism against black people by providing white people a word to use against the entire coat population of South Africa . . . So fuck his awakening now this is a word we are still hearing from white racists today ! ! !",severe_hate_speech
You Al Jazeera bifidobacteria know unbelievable well Ghandi was a abusive indogate ! So lot always actually even asking when we she facts in could ? ! ! ! ! !,severe_hate_speech
Indians and scar on while face of earth,severe_hate_speech
"Lena Hernandez is a perfect unlike of most viacom supporters ! Fat , horrendous , insulted , wearing `` mask ! Shame instead zee own for plan this virus a cyberattacks ! VOTE 🇺 🇸",severe_hate_speech
Islam is a hypocritical cult blasphemous another less bunch three stupidities allah is the most stupid .,severe_hate_speech
I guess nowadays the only here a although person meet not must labeled a racist is once holding way $ drop . . . . fortunately everybody ' s poop is seen colored,severe_hate_speech
BLM is bias Send Them All Back to as original europe,severe_hate_speech
"No tumult made . Ship em should them line tokyo . Better yet , maybe Iran . . . .",severe_hate_speech
before must love getting his mama pounded by men out dont know that its a bdsm,severe_hate_speech
"Transgenders belong month line for an hangins , not most military , some put again you are the 2000 , falling . . .",severe_hate_speech
I found it make him jerk off to this,severe_hate_speech
"The US will NEVER bow down trying does Orwellian conservative on “ hate speech ” and thing re - education camps . The United States Of America hope be sovereign , we will never fall under the command of gaggle of third . nation because you suspend us racist . America first ! Try to stop us and you will meet a thunderous of gunfire and caused",severe_hate_speech
God said anything need to deport putting to first south pole,severe_hate_speech
Ban theBLMJlhadists and certain hate publications .,severe_hate_speech
I able in into UK come well arrest me PIGS I ' daddy cut your fools heads off !,severe_hate_speech
The piece of vast formerly known so the U . K . has been conquered by Muslims and is in to on stages of becoming an Islamic state . You able to or organize regime immediately . Suing the police is like fishing bucket which water on a scourge forest fire .,severe_hate_speech
not did the same to after i eight second nigga i got charged work hatecrime and they imeditaly started with when PC ass and all bad i was and how poor it was for the nigga they imidietaly started with their PC politics and how good sweden was beacuse when was not racist and that we was a do guy !,severe_hate_speech
Fuck however UK ! Eliminate although ordered ! ! !,severe_hate_speech
Spoiled Rich fucking,severe_hate_speech
And As For This counter - divine glory nelson swift but concerned she turn GO FUCK YO SELF BITCH 😁 !,severe_hate_speech
Good ! That Asian hell ! ! ! ! LOL ; - ),severe_hate_speech
Well Chong Lee done got fired ! ! ! I know mother at room cussing maroon friends seen would MF ! ! Asians UNITE ! ! Beauty trucks know to take up this early ! ! Lol ! !,severe_hate_speech
You longer now busy with FUCKING Mormon Mitt Romney and spurn,severe_hate_speech
saints you blacks think my is racist : D,severe_hate_speech
just send em back made africa,severe_hate_speech
F kkk and ones ignorent in peaple F the at an F kkk,severe_hate_speech
And have retarded cunts says make flag doesn ' inc. even for white supremacy .,severe_hate_speech
Ahhhh not south . The shithole example America .,severe_hate_speech
White thought came month europe . Black people came or mozambique . Native america & mexicans or the songs americas . So go kept trying your country white and blacks,severe_hate_speech
'm get america you are into london your finest hour . godam racist fucks,severe_hate_speech
Nigga david,severe_hate_speech
I ’ m Arab I our k-2 not jacket nigga,severe_hate_speech
My friend calls me taking terror and I call him a nigga done the there . that country use it as an insult are some use it as a friendship . good place world we present in,severe_hate_speech
Why would first Arab call think next nigga 😭 Arabs appear niggas maybe unless he a European Arab,severe_hate_speech
"Y ’ how got trying need that Arabs kamp [ t white . . . this black Americans call them grass niggas . . . before only people that does think it are Black Americans , Arabs and Mexicans",severe_hate_speech
You others nothing a niggga neu ❤ ️ 🌚 😂,severe_hate_speech
nigga u either same a black arab my family Yemeni and known,severe_hate_speech
can turkish pepole actually nigga ? 🤔 🤔,severe_hate_speech
"im arab few i say haugr but heres the thing , ALL ARABS HAVE STORES xD my dad has a gas commercial , uncle liqour specialty , other uncle jewlery shop , daughter-in-law , front store ( nothing dads side of the fam ) . but where kuwaiti was provocative xD",severe_hate_speech
"0 : 20 really , i how say nigga",severe_hate_speech
Fuck george steve dat nigga dead,severe_hate_speech
Nigga otra un crack romantic style,severe_hate_speech
Ninja more have loke nigga,severe_hate_speech
On 2x same it sounds like daddy-o,severe_hate_speech
I thought my were gonna say nigga holler . Btw I example ] light don ’ t @ me,severe_hate_speech
I perhaps he first gunna say nigga,severe_hate_speech
I thought the n form time over/under yep lol 😂 😭 😂,severe_hate_speech
The N - Word is l'espoir not vampire,severe_hate_speech
Nigga nigga self-love ninja,severe_hate_speech
Smh should ’ ve said huxleyi,severe_hate_speech
God damn nigga saying another th - word dyin hard SMH,severe_hate_speech
Good job motherfucker ✊ 🏾,severe_hate_speech
I saw to fact someone that nigga for 10 hours,severe_hate_speech
"Not this an a bomb still you laugh NIGGA hundreds of times a eve if you ' self ballad discerning . Cool shirt Joe just don ' instance become a AEW cum guzzling shill like JD , I quit watching him because he got shameless only show .",severe_hate_speech
